b,AP_SMART25,-54,Ollare the phone,-68,wifi-lab01,-78,itis-pvt,-80,itis-wifi,-80,itis-wifi2,-80,AP_ITISLI02,-78,Honor 10,-77,Bassi,-64,itis-wifi,-79,wifi-lab01,-81,itis-pvt,-81,AP_ITISLI03_5.0,-64,AP_SMART50,-62
c,AP_SMART25,-53,Ollare the phone,-62,wifi-lab01,-79,itis-wifi2,-88,Bassi,-64,AP_ITISLI03_5.0,-71,AP_SMART50,-52,LAN Solo,-60,itis-wifi2,-78,AP_ITISLI03_2.5,-74,Honor 10,-69,AP_ITISLI02,-83,itis-pvt,-86,wifi-lab01,-87,itis-wifi,-87,wifi-lab01,-81
c,AP_SMART25,-59,Ollare the phone,-60,wifi-lab01,-79,itis-wifi2,-88,Bassi,-62,AP_ITISLI03_5.0,-64,AP_SMART50,-52,LAN Solo,-60,itis-wifi2,-78,AP_ITISLI03_2.5,-61,Honor 10,-78,AP_ITISLI02,-78,itis-pvt,-86,wifi-lab01,-87,itis-wifi,-87,wifi-lab01,-81,iPhone di Andrea,-83
c,AP_SMART25,-62,Ollare the phone,-62,wifi-lab01,-79,itis-wifi2,-75,Bassi,-62,AP_ITISLI03_5.0,-63,AP_SMART50,-52,LAN Solo,-60,itis-wifi2,-78,AP_ITISLI03_2.5,-63,Honor 10,-78,AP_ITISLI02,-78,wifi-lab01,-81,iPhone di Andrea,-83,itis-wifi,-73
d,AP_SMART25,-47,Ollare the phone,-59,itis-wifi2,-76,Bassi,-72,AP_ITISLI03_5.0,-63,AP_SMART50,-48,AP_ITISLI03_2.5,-63,Honor 10,-78,AP_ITISLI02,-78,iPhone di Andrea,-80,itis-wifi,-77,wifi-lab01,-76,itis-pvt,-76,LAN Solo,-50
d,AP_SMART25,-43,Ollare the phone,-58,itis-wifi2,-75,Bassi,-67,AP_ITISLI03_5.0,-65,AP_SMART50,-44,AP_ITISLI03_2.5,-60,iPhone di Andrea,-80,itis-wifi,-74,wifi-lab01,-79,itis-pvt,-76,LAN Solo,-55,Honor 10,-77
d,AP_SMART25,-50,Ollare the phone,-65,itis-wifi2,-82,Bassi,-67,AP_ITISLI03_5.0,-61,AP_SMART50,-47,AP_ITISLI03_2.5,-60,iPhone di Andrea,-80,itis-wifi,-81,wifi-lab01,-75,itis-pvt,-82,LAN Solo,-52,Honor 10,-77
d,AP_SMART25,-45,Ollare the phone,-53,itis-wifi2,-79,Bassi,-65,AP_ITISLI03_5.0,-57,AP_SMART50,-39,AP_ITISLI03_2.5,-61,iPhone di Andrea,-80,itis-wifi,-81,wifi-lab01,-81,itis-pvt,-79,LAN Solo,-57,Honor 10,-77,wifi-lab01,-81,itis-pvt,-81
d,AP_SMART25,-47,Ollare the phone,-61,itis-wifi2,-77,Bassi,-61,AP_ITISLI03_5.0,-67,AP_SMART50,-39,AP_ITISLI03_2.5,-61,iPhone di Andrea,-77,itis-wifi,-77,wifi-lab01,-77,itis-pvt,-76,LAN Solo,-58,Honor 10,-82,wifi-lab01,-81,itis-pvt,-81
d,AP_SMART25,-45,Ollare the phone,-64,itis-wifi2,-70,Bassi,-56,AP_ITISLI03_5.0,-68,AP_SMART50,-42,AP_ITISLI03_2.5,-67,iPhone di Andrea,-77,itis-wifi,-76,wifi-lab01,-75,itis-pvt,-70,LAN Solo,-57,Honor 10,-80,wifi-lab01,-81,itis-pvt,-81
d,AP_SMART25,-47,Ollare the phone,-63,itis-wifi2,-75,Bassi,-61,AP_ITISLI03_5.0,-60,AP_SMART50,-49,AP_ITISLI03_2.5,-59,iPhone di Andrea,-77,itis-wifi,-71,wifi-lab01,-74,itis-pvt,-75,LAN Solo,-52,Honor 10,-80,wifi-lab01,-83,itis-pvt,-81,,-87
d,AP_SMART25,-47,Ollare the phone,-64,itis-wifi2,-74,Bassi,-57,AP_ITISLI03_5.0,-55,AP_SMART50,-45,AP_ITISLI03_2.5,-56,iPhone di Andrea,-77,itis-wifi,-74,wifi-lab01,-75,itis-pvt,-74,LAN Solo,-54,Honor 10,-76,wifi-lab01,-83,,-87,,-73,wifi-lab01,-79
d,AP_SMART25,-47,Ollare the phone,-65,itis-wifi2,-74,Bassi,-65,AP_ITISLI03_5.0,-62,AP_SMART50,-32,AP_ITISLI03_2.5,-56,iPhone di Andrea,-84,itis-wifi,-74,wifi-lab01,-75,itis-pvt,-61,LAN Solo,-53,Honor 10,-76,wifi-lab01,-83,,-87,,-73,wifi-lab01,-79,itis-wifi2,-84
d,AP_SMART25,-49,Ollare the phone,-62,itis-wifi2,-75,Bassi,-62,AP_ITISLI03_5.0,-62,AP_SMART50,-38,AP_ITISLI03_2.5,-51,iPhone di Andrea,-84,itis-wifi,-76,wifi-lab01,-76,itis-pvt,-77,LAN Solo,-52,Honor 10,-76,wifi-lab01,-83,,-87,,-73,wifi-lab01,-79,itis-wifi2,-84
d,AP_SMART25,-34,Ollare the phone,-64,itis-wifi2,-77,Bassi,-58,AP_ITISLI03_5.0,-58,AP_SMART50,-38,AP_ITISLI03_2.5,-51,iPhone di Andrea,-84,itis-wifi,-77,wifi-lab01,-75,itis-pvt,-78,LAN Solo,-52,Honor 10,-82,,-84,,-73,wifi-lab01,-79,itis-wifi2,-84
d,AP_SMART25,-53,Ollare the phone,-57,itis-wifi2,-69,Bassi,-58,AP_ITISLI03_5.0,-50,AP_SMART50,-43,AP_ITISLI03_2.5,-53,iPhone di Andrea,-84,itis-wifi,-69,wifi-lab01,-69,itis-pvt,-71,LAN Solo,-52,Honor 10,-82,,-84,,-73,wifi-lab01,-79,itis-wifi2,-84,AP_ITISLI02,-80,wifi-lab01,-79
d,AP_SMART25,-46,Ollare the phone,-55,itis-wifi2,-69,Bassi,-63,AP_ITISLI03_5.0,-56,AP_SMART50,-41,AP_ITISLI03_2.5,-54,iPhone di Andrea,-84,itis-wifi,-69,wifi-lab01,-69,itis-pvt,-71,LAN Solo,-51,Honor 10,-82,,-84,,-73,wifi-lab01,-79,itis-wifi2,-84,AP_ITISLI02,-80,wifi-lab01,-79,itis-pvt,-85
d,AP_SMART25,-40,Ollare the phone,-66,itis-wifi2,-72,Bassi,-69,AP_ITISLI03_5.0,-60,AP_SMART50,-37,AP_ITISLI03_2.5,-52,iPhone di Andrea,-80,itis-wifi,-74,wifi-lab01,-69,itis-pvt,-74,LAN Solo,-53,Honor 10,-82,,-84,,-73,AP_ITISLI02,-80,wifi-lab01,-79,itis-pvt,-85
d,AP_SMART25,-42,Ollare the phone,-60,itis-wifi2,-72,Bassi,-64,AP_ITISLI03_5.0,-63,AP_SMART50,-46,AP_ITISLI03_2.5,-54,iPhone di Andrea,-80,itis-wifi,-74,wifi-lab01,-69,itis-pvt,-74,LAN Solo,-50,Honor 10,-82,,-84,,-73,AP_ITISLI02,-80,wifi-lab01,-79,itis-pvt,-85
d,AP_SMART25,-51,Ollare the phone,-51,itis-wifi2,-72,Bassi,-51,AP_ITISLI03_5.0,-57,AP_SMART50,-46,AP_ITISLI03_2.5,-55,iPhone di Andrea,-80,itis-wifi,-81,wifi-lab01,-82,itis-pvt,-74,LAN Solo,-50,Honor 10,-82,,-84,,-73,AP_ITISLI02,-80,wifi-lab01,-79,itis-pvt,-85
a,AP_SMART25,-47,Ollare the phone,-56,Bassi,-53,AP_ITISLI03_5.0,-65,AP_SMART50,-44,AP_ITISLI03_2.5,-69,itis-wifi,-81,wifi-lab01,-82,LAN Solo,-42,AP_ITISLI02,-82
a,AP_SMART25,-53,Ollare the phone,-52,Bassi,-51,AP_ITISLI03_5.0,-53,AP_SMART50,-44,AP_ITISLI03_2.5,-60,itis-wifi,-82,wifi-lab01,-81,LAN Solo,-49,AP_ITISLI02,-82,itis-pvt,-72,itis-wifi2,-74
a,AP_SMART25,-57,Ollare the phone,-49,Bassi,-53,AP_ITISLI03_5.0,-59,AP_SMART50,-52,AP_ITISLI03_2.5,-59,itis-wifi,-82,wifi-lab01,-81,LAN Solo,-46,AP_ITISLI02,-75,itis-pvt,-72,itis-wifi2,-86,itis-pvt,-86
a,AP_SMART25,-46,Ollare the phone,-50,Bassi,-46,AP_ITISLI03_5.0,-59,AP_SMART50,-52,AP_ITISLI03_2.5,-64,itis-wifi,-79,wifi-lab01,-80,LAN Solo,-46,AP_ITISLI02,-75,itis-pvt,-72,itis-wifi2,-77,itis-pvt,-86
a,AP_SMART25,-54,Ollare the phone,-54,Bassi,-39,AP_ITISLI03_5.0,-62,AP_SMART50,-53,AP_ITISLI03_2.5,-74,itis-wifi,-78,wifi-lab01,-78,LAN Solo,-52,AP_ITISLI02,-75,itis-pvt,-78,itis-wifi2,-79,itis-pvt,-86,,-78
a,AP_SMART25,-54,Ollare the phone,-50,Bassi,-44,AP_ITISLI03_5.0,-64,AP_SMART50,-51,AP_ITISLI03_2.5,-72,itis-wifi,-81,wifi-lab01,-78,LAN Solo,-49,AP_ITISLI02,-75,itis-pvt,-78,itis-wifi2,-79,itis-pvt,-84,,-78
a,AP_SMART25,-56,Ollare the phone,-51,Bassi,-53,AP_ITISLI03_5.0,-59,AP_SMART50,-49,AP_ITISLI03_2.5,-66,itis-wifi,-81,wifi-lab01,-78,LAN Solo,-49,AP_ITISLI02,-75,itis-pvt,-78,itis-wifi2,-79,itis-pvt,-84,,-78,Honor 10,-85,iPhone di Andrea,-83,Vodafone-33483668,-86
a,AP_SMART25,-51,Ollare the phone,-56,Bassi,-45,AP_ITISLI03_5.0,-61,AP_SMART50,-53,AP_ITISLI03_2.5,-72,itis-wifi,-78,wifi-lab01,-78,LAN Solo,-62,itis-pvt,-78,itis-wifi2,-79,itis-pvt,-84,,-78,Honor 10,-85,iPhone di Andrea,-83,Vodafone-33483668,-86
a,AP_SMART25,-51,Ollare the phone,-51,Bassi,-60,AP_ITISLI03_5.0,-57,AP_SMART50,-54,AP_ITISLI03_2.5,-71,itis-wifi,-78,wifi-lab01,-78,LAN Solo,-62,itis-pvt,-78,itis-wifi2,-79,itis-pvt,-84,,-78,Honor 10,-85,iPhone di Andrea,-83,Vodafone-33483668,-86
a,AP_SMART25,-60,Ollare the phone,-55,Bassi,-48,AP_ITISLI03_5.0,-61,AP_SMART50,-47,AP_ITISLI03_2.5,-71,itis-wifi,-79,wifi-lab01,-80,LAN Solo,-62,itis-pvt,-81,itis-pvt,-84,Honor 10,-85,iPhone di Andrea,-83,Vodafone-33483668,-86
a,AP_SMART25,-48,Ollare the phone,-55,Bassi,-57,AP_ITISLI03_5.0,-65,AP_SMART50,-51,AP_ITISLI03_2.5,-62,itis-wifi,-79,wifi-lab01,-78,LAN Solo,-48,itis-pvt,-80,Honor 10,-85,iPhone di Andrea,-83,Vodafone-33483668,-86,AP_ITISLI02,-87
a,AP_SMART25,-48,Ollare the phone,-41,Bassi,-43,AP_ITISLI03_5.0,-60,AP_SMART50,-56,AP_ITISLI03_2.5,-68,itis-wifi,-79,wifi-lab01,-81,LAN Solo,-49,itis-pvt,-80,AP_ITISLI02,-87
a,AP_SMART25,-45,Ollare the phone,-58,Bassi,-53,AP_ITISLI03_5.0,-64,AP_SMART50,-49,AP_ITISLI03_2.5,-67,itis-wifi,-74,wifi-lab01,-75,LAN Solo,-48,itis-pvt,-74,AP_ITISLI02,-87,,-75,itis-wifi2,-76
a,AP_SMART25,-49,Ollare the phone,-56,Bassi,-50,AP_ITISLI03_5.0,-66,AP_SMART50,-49,AP_ITISLI03_2.5,-67,itis-wifi,-74,wifi-lab01,-79,LAN Solo,-49,itis-pvt,-74,AP_ITISLI02,-87,,-75,itis-wifi2,-76
a,AP_SMART25,-50,Ollare the phone,-58,Bassi,-49,AP_ITISLI03_5.0,-62,AP_SMART50,-48,AP_ITISLI03_2.5,-58,itis-wifi,-75,wifi-lab01,-75,LAN Solo,-49,itis-pvt,-74,AP_ITISLI02,-87,,-75,itis-wifi2,-73
a,AP_SMART25,-57,Ollare the phone,-49,Bassi,-57,AP_ITISLI03_5.0,-62,AP_SMART50,-48,AP_ITISLI03_2.5,-59,itis-wifi,-84,wifi-lab01,-80,LAN Solo,-53,itis-pvt,-85,,-85,itis-wifi2,-80,itis-wifi2,-85
a,AP_SMART25,-52,Ollare the phone,-58,Bassi,-58,AP_ITISLI03_5.0,-63,AP_SMART50,-54,AP_ITISLI03_2.5,-69,itis-wifi,-79,wifi-lab01,-79,LAN Solo,-39,itis-pvt,-80,,-85,itis-wifi2,-79,itis-wifi2,-85,AP_ITISLI02,-83
a,AP_SMART25,-52,Ollare the phone,-56,Bassi,-50,AP_ITISLI03_5.0,-70,AP_SMART50,-49,AP_ITISLI03_2.5,-62,itis-wifi,-80,wifi-lab01,-76,LAN Solo,-48,itis-pvt,-78,,-85,itis-wifi2,-78,itis-wifi2,-85,AP_ITISLI02,-83
